"hg1";"hg2";"distance"
"L5";"L5";"0"
"L5a";"L5a";"0"
"L5a1";"L5a1";"0"
"L5a1a";"L5a1a";"0"
"L5a1b";"L5a1b";"0"
"L5a1b*";"L5a1b*";"0"
"L5a1c";"L5a1";"1"
"L5a2";"L5a";"1"
"L5b";"L5b";"0"
"L5b1";"L5b1";"0"
"L5b1a";"L5b1";"1"
"L5b1b";"L5b1";"1"
"L5b2";"L5b2";"0"
"L5b2*";"L5b2";"1"
"L6";"L6";"0"
"L6a";"L6";"1"
"L6b";"L6";"1"
"M";"M";"0"
"M*1";"M*1";"0"
"M*2";"M*2";"0"
"M*3";"M*3";"0"
"M1";"M1";"0"
"M1'20'51";"M1'20'51";"0"
"M10";"M10";"0"
"M10a";"M10";"1"
"M10a1";"M10a1";"0"
"M10a1+16129";"M10a1+16129";"0"
"M10a1a";"M10a1a";"0"
"M10a1a*";"M10a1a*";"0"
"M10a1a1";"M10a1a";"1"
"M10a1a1a";"M10a1a";"2"
"M10a1a1b";"M10a1a";"2"
"M10a1a1b1";"M10a1a1b1";"0"
"M10a1a1b2";"M10a1a";"3"
"M10a1a1b2*";"M10a1a";"4"
"M10a1b";"M10a1";"1"
"M10a1b*";"M10a1";"2"
"M10a2";"M10";"2"
"M11";"M11";"0"
"M11+200";"M11";"1"
"M11a";"M11";"3"
"M11a'b";"M11";"2"
"M11a1";"M11";"4"
"M11a2";"M11";"4"
"M11b";"M11";"3"
"M11b1";"M11";"4"
"M11b1a";"M11b1a";"0"
"M11b1a1";"M11b1a1";"0"
"M11b2";"M11";"4"
"M11c";"M11c";"0"
"M11d";"M11d";"0"
"M12";"M12";"0"
"M12'G";"M12'G";"0"
"M12a";"M12a";"0"
"M12a1";"M12a1";"0"
"M12a1a";"M12a1";"1"
"M12a1a*";"M12a1a*";"0"
"M12a1a1";"M12a1a1";"0"
"M12a1a2";"M12a1a2";"0"
"M12a1b";"M12a1";"1"
"M12a1b*";"M12a1b*";"0"
"M12a2";"M12a";"1"
"M12a2*";"M12a2*";"0"
"M12b";"M12b";"0"
"M12b1";"M12b";"1"
"M12b1a";"M12b1a";"0"
"M12b1a1";"M12b1a";"1"
"M12b1a2";"M12b1a2";"0"
"M12b1a2a";"M12b1a2";"1"
"M12b1a2b";"M12b1a2";"1"
"M12b1b";"M12b1b";"0"
"M12b2";"M12b2";"0"
"M12b2a";"M12b2";"1"
"M12b2a*";"M12b2";"2"
"M13";"M13'46'61";"1"
"M13'46'61";"M13'46'61";"0"
"M13'46'61+16362";"M13'46'61+16362";"0"
"M13a";"M13a";"0"
"M13a'b";"M13a'b";"0"
"M13a1";"M13a1";"0"
"M13a1a";"M13a1a";"0"
"M13a1b";"M13a1";"1"
"M13a1b1";"M13a1";"2"
"M13a2";"M13a2";"0"
"M13a2*";"M13a2*";"0"
"M13b";"M13b";"0"
"M13b1";"M13b";"1"
"M13b2";"M13b2";"0"
"M13b2*";"M13b2";"1"
"M13c";"M13c";"0"
"M13c*";"M13c";"1"
"M14";"M14";"0"
"M15";"M15";"0"
"M17";"M17";"0"
"M17a";"M17a";"0"
"M17c";"M17";"1"
"M17c1";"M17";"2"
"M17c1a";"M17c1a";"0"
"M17c1a1";"M17c1a";"1"
"M17c1a1*";"M17c1a1*";"0"
"M17c1a1a";"M17c1a1a";"0"
"M18";"M18";"0"
"M18a";"M18a";"0"
"M18b";"M18";"1"
"M18c";"M18c";"0"
"M19";"M19";"0"
"M19'53";"M19'53";"0"
"M1a";"M1a";"0"
"M1a1";"M1a1";"0"
"M1a1+16093";"M1a1";"1"
"M1a1a";"M1a1a";"0"
"M1a1a1";"M1a1a1";"0"
"M1a1b";"M1a1b";"0"
"M1a1b1";"M1a1b";"1"
"M1a1b1a";"M1a1b1a";"0"
"M1a1b1b";"M1a1b";"2"
"M1a1b1b1";"M1a1b";"3"
"M1a1b1c";"M1a1b";"2"
"M1a1b2";"M1a1b";"1"
"M1a1c";"M1a1c";"0"
"M1a1d";"M1a1";"2"
"M1a1e";"M1a1";"1"
"M1a1e1";"M1a1";"2"
"M1a1e2";"M1a1e2";"0"
"M1a1f";"M1a1";"1"
"M1a1g";"M1a1";"1"
"M1a1h";"M1a1h";"0"
"M1a1i";"M1a1i";"0"
"M1a2";"M1a";"1"
"M1a2a";"M1a2a";"0"
"M1a2a*";"M1a2a";"1"
"M1a2b";"M1a2b";"0"
"M1a2b*";"M1a2b*";"0"
"M1a3";"M1a";"1"
"M1a3a";"M1a3a";"0"
"M1a3b";"M1a3b";"0"
"M1a3b*";"M1a3b";"1"
"M1a3b1";"M1a3b1";"0"
"M1a3b2";"M1a3b";"1"
"M1a4";"M1a4";"0"
"M1a4a";"M1a4a";"0"
"M1a5";"M1a5";"0"
"M1a6";"M1a";"1"
"M1a7";"M1a";"1"
"M1a8";"M1a";"1"
"M1a8a";"M1a8a";"0"
"M1b";"M1";"1"
"M1b1";"M1";"2"
"M1b1a";"M1";"3"
"M1b1b";"M1b1b";"0"
"M1b2";"M1b2";"0"
"M1b2*";"M1b2*";"0"
"M1b2a";"M1b2a";"0"
"M1b2b";"M1b2b";"0"
"M1b2c";"M1b2c";"0"
"M1b2c*";"M1b2c*";"0"
"M2";"M2";"0"
"M20";"M20";"0"
"M20*";"M20*";"0"
"M21";"M21";"0"
"M21a";"M21a";"0"
"M21b";"M21b";"0"
"M21b+210";"M21b";"1"
"M21b+210*";"M21b+210*";"0"
"M21b1";"M21b1";"0"
"M21b1a";"M21b1";"1"
"M21b1a*";"M21b1a*";"0"
"M21b2";"M21b2";"0"
"M22";"M22";"0"
"M22a";"M22";"1"
"M22b";"M22b";"0"
"M22b*";"M22b*";"0"
"M23";"M23";"0"
"M23'75";"M";"1"
"M24";"M24";"0"
"M24'41";"M";"1"
"M24a";"M24";"1"
"M24b";"M24b";"0"
"M25";"M25";"0"
"M26";"M26";"0"
"M27";"M27";"0"
"M27a";"M27a";"0"
"M27a1";"M27a1";"0"
"M27a1a";"M27a1a";"0"
"M27a1a1";"M27a1a1";"0"
"M27a1a2";"M27a1a";"1"
"M27a1b";"M27a1b";"0"
"M27a2";"M27a2";"0"
"M27a2a";"M27a2a";"0"
"M27a2b";"M27a2";"1"
"M27a3";"M27a3";"0"
"M27b";"M27b";"0"
"M27b1";"M27b1";"0"
"M27b2";"M27b2";"0"
"M27b2a";"M27b2";"1"
"M27b2a1";"M27b2a1";"0"
"M27b2b";"M27b2";"1"
"M27b2b1";"M27b2";"2"
"M27b2c";"M27b2c";"0"
"M27c";"M27c";"0"
"M27c*1";"M27c*1";"0"
"M27c*2";"M27c*2";"0"
"M28";"M28";"0"
"M28a";"M28a";"0"
"M28a+204";"M28a";"1"
"M28a1";"M28a1";"0"
"M28a2";"M28a2";"0"
"M28a2*";"M28a2";"1"
"M28a2a";"M28a2a";"0"
"M28a3";"M28a";"2"
"M28a4";"M28a4";"0"
"M28a5";"M28a";"1"
"M28a5a";"M28a";"2"
"M28a5b";"M28a";"2"
"M28a6";"M28a6";"0"
"M28a6*";"M28a6";"1"
"M28a6a";"M28a6a";"0"
"M28a7";"M28a7";"0"
"M28a7a";"M28a7";"1"
"M28a7b";"M28a7";"1"
"M28b";"M28b";"0"
"M28b*";"M28b*";"0"
"M28b1";"M28b";"1"
"M29";"M29";"0"
"M29'Q";"M29'Q";"0"
"M29a";"M29";"1"
"M29b";"M29";"1"
"M29b1";"M29";"2"
"M2a";"M2a'b";"1"
"M2a'b";"M2a'b";"0"
"M2a1";"M2a1";"0"
"M2a1*1";"M2a1*1";"0"
"M2a1*2";"M2a1*2";"0"
"M2a1a";"M2a1";"1"
"M2a1a+207";"M2a1";"2"
"M2a1a+207*";"M2a1a+207*";"0"
"M2a1a1";"M2a1a1";"0"
"M2a1a1a";"M2a1a1";"1"
"M2a1a1a1";"M2a1a1a1";"0"
"M2a1a1b";"M2a1a1b";"0"
"M2a1a1b1";"M2a1a1b";"1"
"M2a1a2";"M2a1a2";"0"
"M2a1a2a";"M2a1a2a";"0"
"M2a1a2a1";"M2a1a2a1";"0"
"M2a1a2a1a";"M2a1a2a1a";"0"
"M2a1a3";"M2a1";"3"
"M2a1a3+16093";"M2a1";"4"
"M2a1a3a";"M2a1";"5"
"M2a1a3a1";"M2a1";"6"
"M2a1a3b";"M2a1";"5"
"M2a1b";"M2a1b";"0"
"M2a1c";"M2a1";"1"
"M2a2";"M2a2";"0"
"M2a2a";"M2a2";"1"
"M2a3";"M2a'b";"2"
"M2a3a";"M2a3a";"0"
"M2b";"M2b";"0"
"M2b1";"M2b1";"0"
"M2b1a";"M2b1";"1"
"M2b1b";"M2b1b";"0"
"M2b2";"M2b";"1"
"M2b3";"M2b3";"0"
"M2b3a";"M2b3a";"0"
"M2b4";"M2b4";"0"
"M2c";"M2";"1"
"M3";"M3";"0"
"M30";"M30";"0"
"M30*1";"M30*1";"0"
"M30*2";"M30*2";"0"
"M30+16234";"M30+16234";"0"
"M30a";"M30";"1"
"M30a1";"M30";"2"
"M30a2";"M30";"2"
"M30b";"M30";"1"
"M30c";"M30";"1"
"M30c1";"M30";"2"
"M30c1a";"M30";"3"
"M30c1a*";"M30";"4"
"M30c1a1";"M30c1a1";"0"
"M30d";"M30";"1"
"M30d1";"M30";"2"
"M30d1*";"M30";"3"
"M30d2";"M30";"2"
"M30e";"M30+16234";"1"
"M30f";"M30";"1"
"M30f*";"M30";"2"
"M30g";"M30";"1"
"M31";"M31";"0"
"M31a";"M31";"1"
"M31a1";"M31";"2"
"M31a1a";"M31";"3"
"M31a1b";"M31a1b";"0"
"M31a1b*";"M31a1b*";"0"
"M31a2";"M31a2";"0"
"M31a2*";"M31a2";"1"
"M31b";"M31b'c";"1"
"M31b'c";"M31b'c";"0"
"M31b1";"M31b'c";"2"
"M31b1*";"M31b1*";"0"
"M31b2";"M31b2";"0"
"M31c";"M31c";"0"
"M32";"M32'56";"1"
"M32'56";"M32'56";"0"
"M32a";"M32a";"0"
"M32a*";"M32a";"1"
"M32c";"M32c";"0"
"M33";"M";"1"
"M33+16362";"M9";"3"
"M33a";"M33a";"0"
"M33a1";"M33a1";"0"
"M33a1a";"M33a1a";"0"
"M33a1b";"M33a1b";"0"
"M33a1b*";"M33a1b";"1"
"M33a2";"M33a";"2"
"M33a2'3";"M33a";"1"
"M33a2a";"M33a2a";"0"
"M33a3";"M33a";"2"
"M33a3a";"M33a3a";"0"
"M33a3a*";"M33a3a";"1"
"M33b";"M33b";"0"
"M33b1";"M33b";"1"
"M33b1*";"M33b1*";"0"
"M33b2";"M33b";"1"
"M33c";"M33c";"0"
"M33c*";"M33c*";"0"
"M33d";"M33d";"0"
"M34";"M34";"0"
"M34'57";"M34'57";"0"
"M34a";"M34a";"0"
"M34a1";"M34a";"1"
"M34a1a";"M34a";"2"
"M34a2";"M34a";"1"
"M34b";"M34b";"0"
"M35";"M35";"0"
"M35+199";"M35";"1"
"M35a";"M35a";"0"
"M35a1";"M35a";"1"
"M35a1a";"M35a1a";"0"
"M35a2";"M35a";"1"
"M35b";"M35b";"0"
"M35b+16304";"M35b";"1"
"M35b1";"M35b1";"0"
"M35b2";"M35b";"2"
"M35b2*1";"M35b2*1";"0"
"M35b2*1a";"M35b2*1a";"0"
"M35b3";"M35b3";"0"
"M35b4";"M35b";"1"
"M35b4*";"M35b4*";"0"
"M35c";"M35c";"0"
"M35c*";"M35c*";"0"
"M36";"M36";"0"
"M36a";"M36a";"0"
"M36b";"M36b";"0"
"M36c";"M36c";"0"
"M36d";"M36";"1"
"M36d1";"M36";"2"
"M37";"M";"2"
"M37+152";"M";"3"
"M37+152+151";"M";"4"
"M37a";"M";"5"
"M37a*";"M37a*";"0"
"M37a1";"M";"6"
"M37d";"M";"5"
"M37e";"M";"3"
"M37e2";"M";"4"
"M37e2*";"M";"5"
"M38";"M38";"0"
"M38+195";"M38";"1"
"M38+199";"M38";"1"
"M38a";"M38a";"0"
"M38b";"M38b";"0"
"M38b*";"M38b";"1"
"M38c";"M38c";"0"
"M38c*";"M38c";"1"
"M38d";"M38d";"0"
"M38e";"M38e";"0"
"M39";"M39";"0"
"M39'70";"M";"1"
"M39a";"M39";"1"
"M39a1";"M39";"2"
"M39a2";"M39";"2"
"M39b";"M39b";"0"
"M39b*";"M39b*";"0"
"M39b1";"M39b1";"0"
"M39b1*1";"M39b1*1";"0"
"M39b1*2";"M39b1*1";"2"
"M39b2";"M39b";"1"
"M39b2*";"M39b2*";"0"
"M39c";"M39";"1"
"M3a";"M3";"1"
"M3a1";"M3";"2"
"M3a1+204";"M3";"3"
"M3a1+204*";"M3a1+204*";"0"
"M3a1a";"M3";"4"
"M3a1b";"M3";"4"
"M3a2";"M3";"2"
"M3a2a";"M3";"3"
"M3b";"M3";"1"
"M3c";"M3c";"0"
"M3c+152";"M3c";"1"
"M3c1";"M3c1";"0"
"M3c1a";"M3c1";"1"
"M3c1b";"M3c1b";"0"
"M3c1b1";"M3c1b";"1"
"M3c1b1a";"M3c1b";"2"
"M3c1b1b";"M3c1b";"2"
"M3c2";"M3c";"1"
"M3d";"M3";"1"
"M3d1";"M3d1";"0"
"M3d1a";"M3d1";"1"
"M3d1a*";"M3d1a*";"0"
"M3d1a1";"M3d1";"2"
"M4";"M4";"0"
"M40";"M40";"0"
"M40a";"M40a";"0"
"M40a*";"M40a*";"0"
"M40a1";"M40a1";"0"
"M40a1*";"M40a1";"1"
"M40a1a";"M40a1";"1"
"M40a1a*";"M40a1a*";"0"
"M40a1b";"M40a1";"1"
"M41";"M41";"0"
"M41a";"M41";"1"
"M41a1";"M41";"2"
"M41b";"M41";"1"
"M41c";"M41";"1"
"M42";"M";"2"
"M42'74";"M";"1"
"M42a";"M42a";"0"
"M42a*";"M42a";"1"
"M42b";"M42b";"0"
"M42b1";"M42b1";"0"
"M42b1a";"M42b1";"1"
"M42b1a*1";"M42b1";"2"
"M42b1a*1a";"M42b1a*1a";"0"
"M42b2";"M42b";"1"
"M43";"M43";"0"
"M43+16311";"M43";"1"
"M43a";"M43";"2"
"M43a1";"M43a1";"0"
"M43b";"M43b";"0"
"M44";"M44";"0"
"M44a";"M44a";"0"
"M44a1";"M44a";"1"
"M45";"M";"2"
"M45a";"M45a";"0"
"M45a*1";"M45a*1";"0"
"M45a*2";"M45a*2";"0"
"M46";"M46";"0"
"M46a";"M46";"1"
"M47";"M47";"0"
"M48";"M48";"0"
"M49";"M49";"0"
"M49a";"M49a";"0"
"M49a1";"M49a1";"0"
"M49a1*";"M49a1";"1"
"M49a2";"M49a2";"0"
"M49c";"M49c";"0"
"M49c1";"M49c";"1"
"M49c1*";"M49c";"2"
"M49d";"M49d";"0"
"M49d*";"M49d*";"0"
"M49e";"M49e";"0"
"M49e1";"M49e";"1"
"M49e1*";"M49e1*";"0"
"M4a";"M4";"1"
"M4a*";"M4";"2"
"M4b";"M4b";"0"
"M5";"M5";"0"
"M50";"M50";"0"
"M50*";"M50*";"0"
"M50a";"M50a";"0"
"M50a1";"M50a1";"0"
"M50a2";"M50a2";"0"
"M51";"M51";"0"
"M51a";"M51a";"0"
"M51a1";"M51a";"1"
"M51a1a";"M51a1a";"0"
"M51a1a*1";"M51a1a";"1"
"M51a1a*2";"M51a1a";"1"
"M51a1b";"M51a1b";"0"
"M51a2";"M51a2";"0"
"M51b";"M51b";"0"
"M51b*";"M51b*";"0"
"M51b1";"M51b1";"0"
"M51b1a";"M51b1";"1"
"M51b1b";"M51b1b";"0"
"M52";"M52";"0"
"M52a";"M52a";"0"
"M52a1";"M52a";"1"
"M52a1a";"M52a";"2"
"M52a1b";"M52a1b";"0"
"M52a1b1";"M52a1b1";"0"
"M52b";"M52b";"0"
"M52b1";"M52b";"1"
"M52b1a";"M52b1a";"0"
"M52b1a*";"M52b1a";"1"
"M53";"M53";"0"
"M53b";"M53b";"0"
"M53b*1";"M53b*1";"0"
"M53b*2";"M53b";"1"
"M53b*3";"M53b*3";"0"
"M54";"M54";"0"
"M54*";"M54*";"0"
"M55";"M55";"0"
"M55'77";"M";"1"
"M56";"M32'56";"1"
"M57";"M57";"0"
"M57+152";"M57";"1"
"M57a";"M57";"2"
"M57a*";"M57a*";"0"
"M57b";"M57b";"0"
"M57b1";"M57b1";"0"
"M58";"M52";"2"
"M59";"M59";"0"
"M5a";"M5a";"0"
"M5a'd";"M5";"1"
"M5a1";"M5a";"1"
"M5a1a";"M5a1a";"0"
"M5a1b";"M5a1b";"0"
"M5a1b*";"M5a1b*";"0"
"M5a2";"M5a2";"0"
"M5a2a";"M5a2";"1"
"M5a2a1";"M5a2";"2"
"M5a2a1a";"M5a2a1a";"0"
"M5a2a1a1";"M5a2a1a1";"0"
"M5a2a1a2";"M5a2a1a";"1"
"M5a2a2";"M5a2a2";"0"
"M5a2a2*";"M5a2a2*";"0"
"M5a2a3";"M5a2a3";"0"
"M5a2a4";"M5a2a4";"0"
"M5a3";"M5a";"1"
"M5a3a";"M5a";"2"
"M5a3b";"M5a";"2"
"M5a4";"M5a";"1"
"M5a5";"M5a5";"0"
"M5b";"M5";"2"
"M5b'c";"M5";"1"
"M5b1";"M5b1";"0"
"M5b2";"M5";"3"
"M5b2a";"M5b2a";"0"
"M5b2a*";"M5b2a*";"0"
"M5b2b";"M5";"4"
"M5b2b*";"M5b2b*";"0"
"M5b2b1";"M5";"5"
"M5b2b1a";"M5";"6"
"M5b2b1a*1";"M5";"7"
"M5b2b1a*2";"M5";"7"
"M5c";"M5c";"0"
"M5c1";"M5c1";"0"
"M5c2";"M5c2";"0"
"M5d";"M5d";"0"
"M6";"M6";"0"
"M60";"M";"1"
"M60a";"M";"2"
"M60a1";"M";"3"
"M60a2";"M";"3"
"M60b";"M60b";"0"
"M61";"M61";"0"
"M61*";"M61";"1"
"M61a";"M61a";"0"
"M61a*1";"M61a*1";"0"
"M61a*2";"M61a";"1"
"M62";"M62";"0"
"M62'68";"M";"1"
"M62a";"M62";"1"
"M62a*";"M62a*";"0"
"M62b";"M62";"1"
"M62b+204";"M62";"2"
"M62b1";"M62";"3"
"M62b1a";"M62b1a";"0"
"M62b1a*";"M62b1a";"1"
"M62b1a1";"M62b1a";"1"
"M62b2";"M62b2";"0"
"M63";"M63";"0"
"M64";"M64";"0"
"M64*";"M64";"1"
"M65";"M";"3"
"M65a";"M65a";"0"
"M65a+@16311";"M65a";"1"
"M65a1";"M65a1";"0"
"M65a1*";"M65a1*";"0"
"M65a2";"M65a";"2"
"M65b";"M65b";"0"
"M65b*";"M65b*";"0"
"M66";"M66";"0"
"M66a";"M66a";"0"
"M66b";"M66";"1"
"M66b*";"M66b*";"0"
"M67";"M67";"0"
"M68";"M";"2"
"M68a";"M68a";"0"
"M68a1";"M68a";"1"
"M68a1a";"M68a";"2"
"M68a2";"M68a";"1"
"M68a2a";"M68a";"2"
"M69";"M69";"0"
"M69a";"M69a";"0"
"M6a";"M6a";"0"
"M6a1";"M6a1";"0"
"M6a1a";"M6a1a";"0"
"M6a1a*";"M6a1a";"1"
"M6a1b";"M6a1b";"0"
"M6a2";"M6a2";"0"
"M6b";"M6";"1"
"M7";"M7";"0"
"M70";"M70";"0"
"M71";"M";"1"
"M71+151";"M";"2"
"M71a";"M71a";"0"
"M71a1";"M71a1";"0"
"M71a1a";"M71a1";"1"
"M71a2";"M71a2";"0"
"M71b";"M71b";"0"
"M71c";"M71c";"0"
"M71c*";"M71c*";"0"
"M72";"M";"1"
"M72a";"M";"2"
"M73";"M73";"0"
"M73'79";"M73'79";"0"
"M73*1";"M73*1";"0"
"M73*1a";"M73*1a";"0"
"M73a";"M73a";"0"
"M73a1";"M73a1";"0"
"M73b";"M73b";"0"
"M74";"M74";"0"
"M74a";"M74a";"0"
"M74a*";"M74a*";"0"
"M74b";"M74b";"0"
"M74b1";"M74b1";"0"
"M74b2";"M74b2";"0"
"M75";"M75";"0"
"M76";"M9";"2"
"M76*";"M76*";"0"
"M76a";"M76a";"0"
"M77";"M77";"0"
"M79";"M79";"0"
"M7a";"M7a";"0"
"M7a+16324";"M7a";"1"
"M7a1";"M7a";"2"
"M7a1a";"M7a";"3"
"M7a1a1";"M7a1a1";"0"
"M7a1a1a";"M7a1a1";"1"
"M7a1a2";"M7a1a2";"0"
"M7a1a2*";"M7a1a2*";"0"
"M7a1a3";"M7a1a3";"0"
"M7a1a4";"M7a";"4"
"M7a1a4a";"M7a1a4a";"0"
"M7a1a5";"M7a";"4"
"M7a1a5a";"M7a";"5"
"M7a1a6";"M7a";"4"
"M7a1a6a";"M7a";"5"
"M7a1a7";"M7a";"4"
"M7a1a8";"M7a1a8";"0"
"M7a1a9";"M7a";"4"
"M7a1b";"M7a";"3"
"M7a1b1";"M7a1b1";"0"
"M7a1b2";"M7a1b2";"0"
"M7a2";"M7a";"1"
"M7a2*";"M7a2*";"0"
"M7a2a";"M7a";"2"
"M7a2a1";"M7a";"3"
"M7a2a2";"M7a2a2";"0"
"M7a2a2*";"M7a2a2*";"0"
"M7a2a3";"M7a2a3";"0"
"M7a2a3a";"M7a2a3";"1"
"M7b";"M7";"2"
"M7b'c";"M7";"1"
"M7b1";"M7b1";"0"
"M7b1a";"M7b1a";"0"
"M7b1a1";"M7b1a1";"0"
"M7b1a1+(16192)";"M7b1a1";"1"
"M7b1a1a";"M7b1a1";"1"
"M7b1a1a1";"M7b1a1a1";"0"
"M7b1a1a1*";"M7b1a1a1";"1"
"M7b1a1a1a";"M7b1a1a1a";"0"
"M7b1a1a1b";"M7b1a1a1b";"0"
"M7b1a1a1b1";"M7b1a1a1b1";"0"
"M7b1a1a1c";"M7b1a1a1";"1"
"M7b1a1a1d";"M7b1a1a1";"1"
"M7b1a1a2";"M7b1a1a2";"0"
"M7b1a1a3";"M7b1a1a3";"0"
"M7b1a1b";"M7b1a1b";"0"
"M7b1a1c";"M7b1a1c";"0"
"M7b1a1c1";"M7b1a1c";"1"
"M7b1a1d";"M7b1a1";"2"
"M7b1a1d1";"M7b1a1d1";"0"
"M7b1a1e";"M7b1a1";"2"
"M7b1a1e1";"M7b1a1";"3"
"M7b1a1e1*";"M7b1a1";"4"
"M7b1a1e2";"M7b1a1e2";"0"
"M7b1a1f";"M7b1a1";"2"
"M7b1a1g";"M7b1a1";"2"
"M7b1a1h";"M7b1a1h";"0"
"M7b1a1i";"M7b1a1i";"0"
"M7b1a1i1";"M7b1a1i";"1"
"M7b1a2";"M7b1a2";"0"
"M7b1a2a";"M7b1a2";"1"
"M7b1a2a1";"M7b1a2a1";"0"
"M7b1a2a1*1";"M7b1a2a1*1";"0"
"M7b1a2a1*2";"M7b1a2a1*2";"0"
"M7b1a2a1a";"M7b1a2a1a";"0"
"M7b1a2a1a*";"M7b1a2a1a";"1"
"M7b1a2a1b";"M7b1a2a1b";"0"
"M7b1a2a1b1";"M7b1a2a1b";"1"
"M7b1a2a1b1*";"M7b1a2a1b";"2"
"M7b1b";"M7b1b";"0"
"M7b2";"M7b2";"0"
"M7b2a";"M7b2a";"0"
"M7c";"M7c";"0"
"M7c1";"M7c1";"0"
"M7c1*";"M7c1*";"0"
"M7c1a";"M7c1a";"0"
"M7c1a1";"M7c1a1";"0"
"M7c1a1a";"M7c1a1";"1"
"M7c1a1a1";"M7c1a1a1";"0"
"M7c1a1b";"M7c1a1b";"0"
"M7c1a1b1";"M7c1a1b1";"0"
"M7c1a2";"M7c1a";"1"
"M7c1a2a";"M7c1a";"2"
"M7c1a2a1";"M7c1a";"3"
"M7c1a2a1*";"M7c1a2a1*";"0"
"M7c1a3";"M7c1a";"1"
"M7c1a3a";"M7c1a";"2"
"M7c1a4";"M7c1a";"1"
"M7c1a4a";"M7c1a4a";"0"
"M7c1a4b";"M7c1a";"2"
"M7c1a5";"M7c1a5";"0"
"M7c1b";"M7c1b";"0"
"M7c1b1";"M7c1b";"1"
"M7c1b2";"M7c1b2";"0"
"M7c1b2a";"M7c1b2";"1"
"M7c1b2b";"M7c1b2";"1"
"M7c1c";"M7c1c";"0"
"M7c1c1";"M7c1c1";"0"
"M7c1c1a";"M7c1c1";"1"
"M7c1c1a1";"M7c1c1a1";"0"
"M7c1c2";"M7c1c";"1"
"M7c1c2a";"M7c1c";"2"
"M7c1c3";"M7c1c3";"0"
"M7c1c3*";"M7c1c3";"1"
"M7c1c3*3";"M7c1c3*3";"0"
"M7c1c3*4";"M7c1c3*4";"0"
"M7c1c3a";"M7c1c3";"1"
"M7c1c3a1";"M7c1c3";"2"
"M7c1c3a1*";"M7c1c3";"3"
"M7c1c3b";"M7c1c3";"1"
"M7c1c3c";"M7c1c3c";"0"
"M7c1c3d";"M7c1c3d";"0"
"M7c1c3e";"M7c1c3e";"0"
"M7c1c3f";"M7c1c3";"1"
"M7c1c3g";"M7c1c3";"1"
"M7c1c3h";"M7c1c3";"1"
"M7c1c3i";"M7c1c3";"1"
"M7c2";"M7c2";"0"
"M7c2a";"M7c2";"1"
"M7c2b";"M7c2";"1"
"M7c3";"M7c3";"0"
"M8";"M8";"0"
"M80";"M";"2"
"M80'D";"M";"1"
"M81";"M81";"0"
"M81*";"M81*";"0"
"M8a";"M8a";"0"
"M8a1";"M8a1";"0"
"M8a1a";"M8a1a";"0"
"M8a2";"M8a2";"0"
"M8a2'3";"M8a";"1"
"M8a2+152";"M8a2";"1"
"M8a2a";"M8a2a";"0"
"M8a2a*";"M8a2a*";"0"
"M8a2a1";"M8a2a";"1"
"M8a2a1*";"M8a2a1*";"0"
"M8a2b";"M8a2b";"0"
"M8a2c";"M8a2c";"0"
"M8a2d";"M8a2";"1"
"M8a2e";"M8a2e";"0"
"M8a3";"M8a";"2"
"M8a3a";"M8a";"3"
"M8a3a1";"M8a";"4"
"M9";"M9";"0"
"M91";"M91";"0"
"M91a";"M91a";"0"
"M91b";"M91b";"0"
"M91b*";"M91b";"1"
"M9a";"M9a";"0"
"M9a'b";"M9a'b";"0"
"M9a*";"M9a*";"0"
"M9a1";"M9a1";"0"
"M9a1a";"M9a1a";"0"
"M9a1a1";"M9a1a";"1"
"M9a1a1a";"M9a1a1a";"0"
"M9a1a1b";"M9a1a";"2"
"M9a1a1c";"M9a1a1c";"0"
"M9a1a1c1";"M9a1a1c1";"0"
"M9a1a1c1a";"M9a1a1c1a";"0"
"M9a1a1c1b";"M9a1a1c1b";"0"
"M9a1a1c1b1";"M9a1a1c1b";"1"
"M9a1a1c1b1a";"M9a1a1c1b1a";"0"
"M9a1a1c1b1a1";"M9a1a1c1b1a";"1"
"M9a1a1c1b1a2";"M9a1a1c1b1a2";"0"
"M9a1a1c1b2";"M9a1a1c1b";"1"
"M9a1a1c1c";"M9a1a1c1";"1"
"M9a1a1d";"M9a1a";"2"
"M9a1a2";"M9a1a2";"0"
"M9a1a2*1";"M9a1a2*1";"0"
"M9a1a2*2";"M9a1a2*2";"0"
"M9a1a2*3";"M9a1a2*1";"2"
"M9a1a3";"M9a1a3";"0"
"M9a1b";"M9a1";"1"
"M9a1b+150";"M9a1";"2"
"M9a1b1";"M9a1";"3"
"M9a1b1a";"M9a1";"4"
"M9a1b1a1";"M9a1";"5"
"M9a1b1b";"M9a1";"4"
"M9a1b1c";"M9a1b1c";"0"
"M9a1b2";"M9a1";"3"
"M9a4";"M9a";"1"
"M9a4a";"M9a";"2"
"M9a4a1";"M9a";"3"
"M9a4a2";"M9a4a2";"0"
"M9a4b";"M9a";"2"
"M9a5";"M9a";"1"
"M9b";"M9b";"0"
"N";"N";"0"
"N1";"N1";"0"
"N1'5";"N1'5";"0"
"N10";"N10";"0"
"N10a";"N10a";"0"
"N10a*";"N10a";"1"
"N10b";"N10b";"0"
"N11";"N";"1"
"N11a";"N11a";"0"
"N11a1";"N11a";"1"
"N11a2";"N11a2";"0"
"N11b";"N11b";"0"
"N11b*";"N11b*";"0"
"N13";"N13";"0"
"N14";"N14";"0"
