"hg1";"hg2";"distance"
"L1c1c";"L1c1'2'4'6";"2"
"L1c1c*1";"L1c1c*1";"0"
"L1c1c*2";"L1c1'2'4'6";"3"
"L1c1c*3";"L1c1c*3";"0"
"L1c1d";"L1c1d";"0"
"L1c1d*";"L1c1d*";"0"
"L1c1d1";"L1c1d1";"0"
"L1c1d1*";"L1c1d1*";"0"
"L1c2";"L1c1'2'4'6";"2"
"L1c2'4";"L1c1'2'4'6";"1"
"L1c2a";"L1c2a";"0"
"L1c2a1";"L1c2a1";"0"
"L1c2a1a";"L1c2a1";"1"
"L1c2a1b";"L1c2a1";"1"
"L1c2a1b*";"L1c2a1b*";"0"
"L1c2a2";"L1c2a";"1"
"L1c2a3";"L1c2a";"1"
"L1c2a3a";"L1c2a3a";"0"
"L1c2b";"L1c1'2'4'6";"3"
"L1c2b1";"L1c1'2'4'6";"4"
"L1c2b1a";"L1c1'2'4'6";"6"
"L1c2b1a'b";"L1c1'2'4'6";"5"
"L1c2b1a*";"L1c2b1a*";"0"
"L1c2b1a1";"L1c2b1a1";"0"
"L1c2b1b";"L1c2b1b";"0"
"L1c2b1b*1";"L1c2b1b*1";"0"
"L1c2b1b*2";"L1c2b1b";"1"
"L1c2b1b1";"L1c2b1b";"1"
"L1c2b1c";"L1c1'2'4'6";"5"
"L1c2b2";"L1c1'2'4'6";"4"
"L1c2b2*1";"L1c1'2'4'6";"5"
"L1c2b2*2";"L1c1'2'4'6";"5"
"L1c3";"L1c";"1"
"L1c3a";"L1c3a";"0"
"L1c3a*1";"L1c3a";"1"
"L1c3a*2";"L1c3a*2";"0"
"L1c3a1";"L1c3a";"1"
"L1c3a1a";"L1c3a";"2"
"L1c3a1b";"L1c3a";"2"
"L1c3a1b*1";"L1c3a";"3"
"L1c3a1b*2";"L1c3a";"3"
"L1c3b";"L1c3b";"0"
"L1c3b'c";"L1c";"2"
"L1c3b1";"L1c3b";"1"
"L1c3b1*";"L1c3b1*";"0"
"L1c3b1a";"L1c3b";"2"
"L1c3b1b";"L1c3b";"2"
"L1c3b2";"L1c3b2";"0"
"L1c3b2*";"L1c3b2*";"0"
"L1c3c";"L1c3c";"0"
"L1c4";"L1c1'2'4'6";"2"
"L1c4a";"L1c4a";"0"
"L1c4a*";"L1c4a";"1"
"L1c4b";"L1c1'2'4'6";"3"
"L1c4b*1";"L1c1'2'4'6";"4"
"L1c4b*2";"L1c1'2'4'6";"4"
"L1c5";"L1c5";"0"
"L1c6";"L1c1'2'4'6";"1"
"L2";"L3";"4"
"L2'3'4'5'6";"L2'3'4'5'6";"0"
"L2'3'4'6";"L3";"3"
"L2a";"L2a";"0"
"L2a'b'c'd";"L3";"5"
"L2a1";"L2a1";"0"
"L2a1'2'3'4";"L2a1'2'3'4";"0"
"L2a1+143";"L2a1";"1"
"L2a1+143+16189+(16192)";"L2a1";"2"
"L2a1+143+16189+(16192)*1";"L2a1";"3"
"L2a1+143+16189+(16192)*2";"L2a1";"3"
"L2a1+143+16189+(16192)*3";"L2a1+143+16189+(16192)*3";"0"
"L2a1+143+16189+(16192)+@16309";"L2a1";"3"
"L2a1+143+16189+(16192)+@16309*1";"L2a1";"4"
"L2a1+143+16189+(16192)+@16309*2";"L2a1+143+16189+(16192)+@16309*2";"0"
"L2a1+143+@16309";"L2a1";"2"
"L2a1+16189+(16192)";"L2a1";"1"
"L2a1a";"L2a1";"1"
"L2a1a*";"L2a1";"2"
"L2a1a1";"L2a1";"2"
"L2a1a2";"L2a1";"2"
"L2a1a2a";"L2a1";"3"
"L2a1a2a1";"L2a1";"4"
"L2a1a2a1a";"L2a1";"5"
"L2a1a2b";"L2a1";"3"
"L2a1a2c";"L2a1";"3"
"L2a1a3";"L2a1";"2"
"L2a1a3a";"L2a1";"3"
"L2a1a3a*";"L2a1";"4"
"L2a1a3b";"L2a1";"3"
"L2a1a3c";"L2a1";"3"
"L2a1b";"L2a1";"2"
"L2a1b+143";"L2a1";"3"
"L2a1b+143*";"L2a1";"4"
"L2a1b1";"L2a1";"3"
"L2a1b1*";"L2a1";"4"
"L2a1b1a";"L2a1";"4"
"L2a1b2";"L2a1";"3"
"L2a1b3";"L2a1";"4"
"L2a1c";"L2a1c";"0"
"L2a1c+16086";"L2a1c+16086";"0"
"L2a1c+16129";"L2a1c+16129";"0"
"L2a1c+16129*";"L2a1c+16129";"1"
"L2a1c1";"L2a1c+16086";"1"
"L2a1c1a";"L2a1c+16086";"2"
"L2a1c1a1";"L2a1c+16086";"3"
"L2a1c1a2";"L2a1c+16086";"3"
"L2a1c1a2*";"L2a1c+16086";"4"
"L2a1c2";"L2a1c2";"0"
"L2a1c2a";"L2a1c2a";"0"
"L2a1c3";"L2a1c";"1"
"L2a1c3a";"L2a1c";"2"
"L2a1c3a1";"L2a1c";"3"
"L2a1c3a1*";"L2a1c";"4"
"L2a1c3b";"L2a1c";"2"
"L2a1c3b1";"L2a1c";"3"
"L2a1c3b1*";"L2a1c3b1*";"0"
"L2a1c3b2";"L2a1c";"3"
"L2a1c4";"L2a1c";"1"
"L2a1c4a";"L2a1c";"2"
"L2a1c4a1";"L2a1c";"3"
"L2a1c5";"L2a1c+16129";"1"
"L2a1c6";"L2a1c+16086";"1"
"L2a1d";"L2a1d";"0"
"L2a1d1";"L2a1d";"1"
"L2a1d2";"L2a1d";"1"
"L2a1d2*";"L2a1d2*";"0"
"L2a1e";"L2a1e";"0"
"L2a1e*";"L2a1e";"1"
"L2a1e1";"L2a1e";"1"
"L2a1e1*";"L2a1e";"2"
"L2a1f";"L2a1";"2"
"L2a1f*1";"L2a1";"3"
"L2a1f*2";"L2a1";"3"
"L2a1f1";"L2a1";"3"
"L2a1f1*";"L2a1f1*";"0"
"L2a1f1a";"L2a1";"4"
"L2a1f2";"L2a1";"3"
"L2a1f3";"L2a1";"3"
"L2a1g";"L2a1";"2"
"L2a1h";"L2a1";"3"
"L2a1h*";"L2a1";"4"
"L2a1i";"L2a1";"4"
"L2a1i1";"L2a1";"5"
"L2a1j";"L2a1";"3"
"L2a1k";"L2a1";"3"
"L2a1l";"L2a1";"3"
"L2a1l1";"L2a1";"4"
"L2a1l1a";"L2a1";"5"
"L2a1l1a1";"L2a1";"6"
"L2a1l1a2";"L2a1";"6"
"L2a1l1b";"L2a1";"5"
"L2a1l2";"L2a1";"4"
"L2a1l2a";"L2a1";"5"
"L2a1l2a1";"L2a1";"6"
"L2a1l3";"L2a1";"4"
"L2a1m";"L2a1";"3"
"L2a1m1";"L2a1";"4"
"L2a1m1a";"L2a1";"5"
"L2a1n";"L2a1";"3"
"L2a1o";"L2a1";"3"
"L2a1p";"L2a1";"3"
"L2a1q";"L2a1";"4"
"L2a2";"L2a1'2'3'4";"3"
"L2a2'3";"L2a1'2'3'4";"2"
"L2a2'3'4";"L2a1'2'3'4";"1"
"L2a2a";"L2a1'2'3'4";"4"
"L2a2a1";"L2a1'2'3'4";"5"
"L2a2b";"L2a1'2'3'4";"4"
"L2a2b1";"L2a1'2'3'4";"5"
"L2a2b1*";"L2a1'2'3'4";"6"
"L2a2b1a";"L2a1'2'3'4";"6"
"L2a2b2";"L2a1'2'3'4";"5"
"L2a3";"L2a3";"0"
"L2a4";"L2a4";"0"
"L2a4a";"L2a4";"1"
"L2a4b";"L2a4";"1"
"L2a5";"L2a5";"0"
"L2a5*1";"L2a5";"1"
"L2a5*1a";"L2a5*1a";"0"
"L2a5*2";"L2a5*2";"0"
"L2b";"L3k1*";"12"
"L2b'c";"L3";"7"
"L2b'c'd";"L3";"6"
"L2b1";"L3k1*";"13"
"L2b1a";"L3k1*";"14"
"L2b1a2";"L3k1*";"15"
"L2b1a2*1";"L3k1*";"16"
"L2b1a2*1a";"L3k1*";"17"
"L2b1a3";"L3k1*";"15"
"L2b1a3*";"L3k1*";"16"
"L2b1a4";"L3k1*";"15"
"L2b1a4*";"L3k1*";"16"
"L2b1b";"L3k1*";"14"
"L2b1b*";"L3k1*";"15"
"L2b2";"L3k1*";"13"
"L2b2*1";"L3k1*";"14"
"L2b2*2";"L3k1*";"14"
"L2b2a";"L3k1*";"14"
"L2b3";"L3k1*";"13"
"L2b3a";"L2b3a";"0"
"L2b3a*1";"L2b3a";"1"
"L2b3a*2";"L2b3a";"1"
"L2b3b";"L3k1*";"14"
"L2b3c";"L3k1*";"14"
"L2b3c*";"L2b3c*";"0"
"L2c";"L2c";"0"
"L2c*1";"L2c";"1"
"L2c*2";"L2c";"1"
"L2c*3";"L2c";"1"
"L2c*4";"L2c";"1"
"L2c*5";"L2c*5";"0"
"L2c1";"L2c";"1"
"L2c1a";"L3";"10"
"L2c1a*1";"L2c1a*1";"0"
"L2c1a*2";"L2c1a*2";"0"
"L2c1a*3";"L2c1a*3";"0"
"L2c2";"L2c";"1"
"L2c2a";"L2c2a";"0"
"L2c2a1";"L2c2a";"1"
"L2c2b";"L2c";"2"
"L2c2b1";"L2c";"3"
"L2c2b1a";"L2c";"4"
"L2c2b1b";"L2c";"4"
"L2c2b2";"L2c";"3"
"L2c3";"L2c3";"0"
"L2c3*1";"L2c3";"1"
"L2c3*2";"L2c3";"1"
"L2c3a";"L2c3";"1"
"L2c3a*";"L2c3";"2"
"L2c4";"L2c";"1"
"L2c4*1";"L2c";"2"
"L2c4*2";"L2c";"2"
"L2c5";"L2c";"1"
"L2d";"L2d";"0"
"L2d+16129";"L2d+16129";"0"
"L2d1";"L2d+16129";"1"
"L2d1a";"L2d+16129";"2"
"L2e";"L2e";"0"
"L2e1";"L2e";"1"
"L2e1*1";"L2e";"2"
"L2e1*1a";"L2e";"3"
"L2e1a";"L2e";"2"
"L3";"L3";"0"
"L3'4";"L3";"1"
"L3'4'6";"L3";"2"
"L3*";"L3*";"0"
"L3a";"L3a";"0"
"L3a+709";"L3a";"1"
"L3a+709*";"L3a";"2"
"L3a1";"L3a";"1"
"L3a1a";"L3a";"2"
"L3a1b";"L3a";"2"
"L3a2";"L3a";"2"
"L3a2a";"L3a";"3"
"L3b";"L3b";"0"
"L3b'f";"L3";"1"
"L3b1";"L3b";"1"
"L3b1a";"L3b";"2"
"L3b1a*1";"L3b1a*1";"0"
"L3b1a*2";"L3b";"3"
"L3b1a*3";"L3b";"3"
"L3b1a*4";"L3b";"3"
"L3b1a+152";"L3b";"3"
"L3b1a+152*1";"L3b";"4"
"L3b1a+152*2";"L3b";"4"
"L3b1a+@16124";"L3b";"3"
"L3b1a+@16124*";"L3b";"4"
"L3b1a1";"L3b";"3"
"L3b1a1*";"L3b";"4"
"L3b1a10";"L3b1a10";"0"
"L3b1a10*";"L3b1a10";"1"
"L3b1a11";"L3b";"3"
"L3b1a1a";"L3b";"4"
"L3b1a2";"L3b";"3"
"L3b1a2*";"L3b";"4"
"L3b1a3";"L3b";"3"
"L3b1a4";"L3b";"3"
"L3b1a4*1";"L3b1a4*1";"0"
"L3b1a5";"L3b";"3"
"L3b1a5*";"L3b";"4"
"L3b1a5a";"L3b";"4"
"L3b1a6";"L3b";"4"
"L3b1a7";"L3b";"4"
"L3b1a7a";"L3b";"5"
"L3b1a7a*";"L3b1a7a*";"0"
"L3b1a8";"L3b1a8";"0"
"L3b1a9";"L3b";"4"
"L3b1a9*";"L3b";"5"
"L3b1a9a";"L3b";"5"
"L3b1b";"L3b";"2"
"L3b1b1";"L3b1b1";"0"
"L3b2";"L3b2";"0"
"L3b2*";"L3b2";"1"
"L3b2a";"L3b2";"1"
"L3b2b";"L3b2";"1"
"L3b3";"L3b3";"0"
"L3b3*";"L3b3*";"0"
"L3c";"L3b";"4"
"L3c'd";"L3b";"3"
"L3d";"L3b";"4"
"L3d1";"L3d1";"0"
"L3d1'2'3'4'5'6";"L3b";"5"
"L3d1'2'3'4'5'6*";"L3b";"6"
"L3d1a";"L3d1";"1"
"L3d1a1";"L3d1";"3"
"L3d1a1'2";"L3d1";"2"
"L3d1a1a";"L3d1a1a";"0"
"L3d1a1a*";"L3d1a1a";"1"
"L3d1a1a1";"L3d1a1a";"1"
"L3d1a1b";"L3d1";"4"
"L3d1a2";"L3d1";"3"
"L3d1b";"L3d1";"1"
"L3d1b*1";"L3d1";"2"
"L3d1b*2";"L3d1";"2"
"L3d1b1";"L3d1";"2"
"L3d1b1a";"L3d1";"3"
"L3d1b1a*";"L3d1";"4"
"L3d1b1b";"L3d1";"3"
"L3d1b2";"L3d1b2";"0"
"L3d1b3";"L3d1";"2"
"L3d1b3a";"L3d1";"3"
"L3d1b3a*1";"L3d1b3a*1";"0"
"L3d1b3a*2";"L3d1b3a*2";"0"
"L3d1c";"L3d1c";"0"
"L3d1c1";"L3d1c";"1"
"L3d1c1*";"L3d1c";"2"
"L3d1d";"L3d1";"1"
"L3d1d*1";"L3d1";"2"
"L3d1d*2";"L3d1d*2";"0"
"L3d2";"L3b";"6"
"L3d2a";"L3b";"7"
"L3d2b";"L3d2b";"0"
"L3d2b*1";"L3d2b";"1"
"L3d2b*2";"L3d2b";"1"
"L3d3";"L3d3";"0"
"L3d3a";"L3d3";"1"
"L3d3a1";"L3d3";"2"
"L3d3a1a";"L3d3";"3"
"L3d3a1b";"L3d3";"3"
"L3d3b";"L3d3";"1"
"L3d4";"L3b";"6"
"L3d4*";"L3b";"7"
"L3d4a";"L3b";"7"
"L3d5";"L3b";"6"
"L3d5a";"L3d5a";"0"
"L3d5a*";"L3d5a*";"0"
"L3d6";"L3b";"6"
"L3e";"L3";"2"
"L3e'i'k'x";"L3";"1"
"L3e1";"L3e1";"0"
"L3e1a";"L3e1";"1"
"L3e1a*";"L3e1";"2"
"L3e1a1";"L3e1";"2"
"L3e1a1a";"L3e1";"3"
"L3e1a2";"L3e1a2";"0"
"L3e1a3";"L3e1a3";"0"
"L3e1a3a";"L3e1a3";"1"
"L3e1a3a*";"L3e1a3a*";"0"
"L3e1a3b";"L3e1a3";"1"
"L3e1b";"L3e1";"1"
"L3e1b1";"L3e1";"2"
"L3e1b1*";"L3e1b1*";"0"
"L3e1b2";"L3e1";"2"
"L3e1c";"L3e1c";"0"
"L3e1d";"L3e1";"1"
"L3e1d1";"L3e1";"2"
"L3e1d1*";"L3e1";"3"
"L3e1d1*1";"L3e1";"3"
"L3e1d1*2";"L3e1";"3"
"L3e1d1a";"L3e1";"3"
"L3e1e";"L3e1";"1"
"L3e1e*";"L3e1";"2"
"L3e1e1";"L3e1";"2"
"L3e1e2";"L3e1";"2"
"L3e1f";"L3e1";"1"
"L3e1f*";"L3e1";"2"
"L3e1f1";"L3e1";"2"
"L3e1f1a";"L3e1";"3"
"L3e1f2";"L3e1";"2"
"L3e1g";"L3e1g";"0"
"L3e2";"L3";"3"
"L3e2a";"L3b";"6"
"L3e2a*";"L3b";"7"
"L3e2a1";"L3b";"7"
"L3e2a1a";"L3e2a1a";"0"
"L3e2a1b";"L3b";"8"
"L3e2a1b1";"L3e2a1b1";"0"
"L3e2a1b2";"L3b";"9"
"L3e2a1b3";"L3b";"9"
"L3e2a1b3*";"L3e2a1b3*";"0"
"L3e2a2";"L3b";"7"
"L3e2a3";"L3b";"7"
"L3e2b";"L3";"4"
"L3e2b*";"L3";"5"
"L3e2b+152";"L3";"5"
"L3e2b+152*";"L3";"6"
"L3e2b1";"L3e2b1";"0"
"L3e2b1a";"L3e2b1";"1"
"L3e2b1a1";"L3e2b1";"2"
"L3e2b1a1*";"L3e2b1a1*";"0"
"L3e2b1a2";"L3e2b1";"2"
"L3e2b2";"L3e2b2";"0"
"L3e2b2*";"L3e2b2";"1"
"L3e2b3";"L3";"6"
"L3e2b4";"L3";"6"
"L3e2b5";"L3";"6"
"L3e2b6";"L3";"6"
"L3e2b7";"L3";"5"
"L3e2b8";"L3";"5"
"L3e3";"L3e3'4'5";"2"
"L3e3'4";"L3e3'4'5";"1"
"L3e3'4'5";"L3e3'4'5";"0"
"L3e3a";"L3e3'4'5";"3"
"L3e3b";"L3e3'4'5";"3"
"L3e3b1";"L3e3'4'5";"4"
"L3e3b2";"L3e3'4'5";"4"
"L3e3b3";"L3e3'4'5";"4"
"L3e4";"L3e3'4'5";"2"
"L3e4a";"L3e3'4'5";"3"
"L3e4a*1";"L3e3'4'5";"4"
"L3e4a*2";"L3e4a*2";"0"
"L3e4a1";"L3e3'4'5";"4"
"L3e5";"L3e3'4'5";"1"
"L3e5+195";"L3e3'4'5";"2"
"L3e5a";"L3e3'4'5";"2"
"L3e5a1";"L3e3'4'5";"3"
"L3e5a1a";"L3e3'4'5";"4"
"L3e5b";"L3e3'4'5";"2"
"L3e5b*";"L3e3'4'5";"3"
"L3e5c";"L3e3'4'5";"3"
"L3e5d";"L3e3'4'5";"2"
"L3e5e";"L3e3'4'5";"2"
"L3e5f";"L3e3'4'5";"2"
"L3f";"L3f";"0"
"L3f1";"L3f";"1"
"L3f1a";"L3f";"2"
"L3f1a1";"L3f";"3"
"L3f1a1*1";"L3f";"4"
"L3f1a1*2";"L3f";"4"
"L3f1b";"L3f";"2"
"L3f1b+16292";"L3f";"3"
"L3f1b+16292+150";"L3f";"4"
"L3f1b+16292+150*";"L3f";"5"
"L3f1b1";"L3f";"4"
"L3f1b1a";"L3f1b1a";"0"
"L3f1b1a1";"L3f1b1a";"1"
"L3f1b2";"L3f";"4"
"L3f1b2a";"L3f";"5"
"L3f1b3";"L3f1b3";"0"
"L3f1b4";"L3f";"5"
"L3f1b4*";"L3f";"6"
"L3f1b4a";"L3f";"6"
"L3f1b4a1";"L3f";"7"
"L3f1b4b";"L3f1b4b";"0"
"L3f1b4c";"L3f";"6"
"L3f1b5";"L3f";"4"
"L3f2";"L3f";"1"
"L3f2a";"L3f";"2"
"L3f2a1";"L3f";"3"
"L3f2a1*1";"L3f";"4"
"L3f2a1*2";"L3f2a1*2";"0"
"L3f2a1a";"L3f";"4"
"L3f2b";"L3f";"2"
"L3f3";"L3f";"1"
"L3f3a";"L3f";"2"
"L3f3b";"L3f";"2"
"L3h";"L3h";"0"
"L3h1";"L3h1";"0"
"L3h1a";"L3h1";"1"
"L3h1a1";"L3h1a1";"0"
"L3h1a2";"L3h1";"2"
"L3h1a2a";"L3h1a2a";"0"
"L3h1a2a1";"L3h1a2a";"1"
"L3h1a2a1*";"L3h1a2a1*";"0"
"L3h1a2b";"L3h1";"3"
"L3h1b";"L3h1b";"0"
"L3h1b1";"L3h1b";"1"
"L3h1b1a";"L3h1b";"2"
"L3h1b1a*1";"L3h1b";"3"
"L3h1b1a*2";"L3h1b";"3"
"L3h1b1a*3";"L3h1b";"3"
"L3h1b1a*4";"L3h1b";"3"
"L3h1b2";"L3h1b2";"0"
"L3h1b2*";"L3h1b2*";"0"
"L3h2";"L3h2";"0"
"L3i";"L3";"2"
"L3i1";"L3";"3"
"L3i1a";"L3i1a";"0"
"L3i1b";"L3i1b";"0"
"L3i2";"L3";"3"
"L3i2*1";"L3";"4"
"L3i2*2";"L3i2*2";"0"
"L3k";"L3";"2"
"L3k*";"L3k*";"0"
"L3k1";"L3";"3"
"L3k1*";"L3k1*";"0"
"L3x";"L3";"2"
"L3x1";"L3x1";"0"
"L3x1+16311";"L3x1";"1"
"L3x1a";"L3x1";"1"
"L3x1a1";"L3x1a1";"0"
"L3x1a2";"L3x1";"2"
"L3x1b";"L3x1";"2"
"L3x1b*";"L3x1b*";"0"
"L3x2";"L3";"3"
"L3x2a";"L3";"4"
"L3x2a*";"L3";"5"
"L3x2a1";"L3x2a1";"0"
"L3x2a1a";"L3x2a1";"1"
"L3x2b";"L3x2b";"0"
"L3x2b*";"L3x2b";"1"
"L4";"L3";"2"
"L4a";"L3";"3"
"L4a1";"L3";"4"
"L4a1a";"L3";"5"
"L4a1a*";"L3";"6"
"L4a2";"L3";"4"
"L4b";"L3";"3"
"L4b1";"L4b1";"0"
"L4b1a";"L4b1a";"0"
"L4b1a*1";"L4b1a";"1"
"L4b1a*2";"L4b1a";"1"
"L4b2";"L4b2";"0"
"L4b2a";"L4b2";"1"
"L4b2a1";"L4b2a1";"0"
"L4b2a2";"L4b2";"2"
"L4b2a2a";"L4b2";"3"
"L4b2a2a*";"L4b2";"4"
"L4b2a2b";"L4b2";"3"
"L4b2a2c";"L4b2";"3"
"L4b2a2c*";"L4b2";"4"
"L4b2b";"L4b2";"1"
"L4b2b1";"L4b2b1";"0"
"L4b2b1*";"L4b2b1";"1"
"L5";"L5";"0"
"L5a";"L5";"1"
"L5a1";"L5";"2"
"L5a1a";"L5a1a";"0"
"L5a1b";"L5";"3"
"L5a1b*";"L5";"4"
"L5a1c";"L5a1c";"0"
"L5a2";"L5";"2"
"L5b";"L5b";"0"
"L5b1";"L5b1";"0"
"L5b1a";"L5b1";"1"
"L5b1b";"L5b1";"1"
"L5b2";"L5b2";"0"
"L5b2*";"L5b2*";"0"
"L6";"L6";"0"
"L6a";"L6";"1"
"L6b";"L6";"1"
"M";"M";"0"
"M*1";"M*1";"0"
"M*2";"M*2";"0"
"M*3";"M";"1"
"M1";"M1";"0"
"M1'20'51";"M";"1"
"M10";"M10";"0"
"M10a";"M10";"1"
"M10a1";"M10";"2"
"M10a1+16129";"M10a1+16129";"0"
"M10a1a";"M10a1+16129";"1"
"M10a1a*";"M10a1+16129";"2"
"M10a1a1";"M10a1+16129";"2"
"M10a1a1a";"M10a1+16129";"3"
"M10a1a1b";"M10a1+16129";"3"
"M10a1a1b1";"M10";"7"
"M10a1a1b2";"M10a1+16129";"4"
"M10a1a1b2*";"M10a1+16129";"5"
"M10a1b";"M10";"3"
"M10a1b*";"M10";"4"
"M10a2";"M10";"2"
"M11";"M11";"0"
"M11+200";"M11";"1"
"M11a";"M11";"3"
"M11a'b";"M11";"2"
"M11a1";"M11";"4"
"M11a2";"M11";"4"
"M11b";"M11";"3"
"M11b1";"M11";"4"
"M11b1a";"M11";"5"
"M11b1a1";"M11";"6"
"M11b2";"M11";"4"
"M11c";"M11c";"0"
"M11d";"M11";"2"
"M12";"M12";"0"
"M12'G";"M12'G";"0"
"M12a";"M12";"1"
"M12a1";"M12a1";"0"
"M12a1a";"M12a1";"1"
"M12a1a*";"M12a1a*";"0"
"M12a1a1";"M12a1a1";"0"
"M12a1a2";"M12a1";"2"
"M12a1b";"M12a1";"1"
"M12a1b*";"M12a1";"2"
"M12a2";"M12";"2"
"M12a2*";"M12a2*";"0"
"M12b";"M12b";"0"
"M12b1";"M12b";"1"
"M12b1a";"M12b";"2"
"M12b1a1";"M12b";"3"
"M12b1a2";"M12b";"3"
"M12b1a2a";"M12b";"4"
"M12b1a2b";"M12b";"4"
"M12b1b";"M12b";"2"
"M12b2";"M12b";"1"
"M12b2a";"M12b";"2"
"M12b2a*";"M12b";"3"
"M13";"M";"2"
"M13'46'61";"M";"1"
"M13'46'61+16362";"M";"2"
"M13a";"M13a";"0"
"M13a'b";"M*1";"4"
"M13a1";"M13a";"1"
"M13a1a";"M13a1a";"0"
"M13a1b";"M13a1b";"0"
"M13a1b1";"M13a1b";"1"
"M13a2";"M13a2";"0"
"M13a2*";"M13a2";"1"
"M13b";"M13b";"0"
"M13b1";"M13b";"1"
"M13b2";"M13b2";"0"
"M13b2*";"M13b2";"1"
"M13c";"M";"3"
"M13c*";"M";"4"
"M14";"M";"1"
"M15";"M";"1"
"M17";"M";"1"
"M17a";"M51a1a";"7"
"M17c";"M";"2"
"M17c1";"M";"3"
"M17c1a";"M";"4"
"M17c1a1";"M";"5"
"M17c1a1*";"M17c1a1*";"0"
"M17c1a1a";"M";"6"
"M18";"M18";"0"
"M18a";"M18a";"0"
"M18b";"M18";"1"
"M18c";"M18c";"0"
"M19";"M";"2"
"M19'53";"M";"1"
"M1a";"M1";"1"
"M1a1";"M1a1";"0"
"M1a1+16093";"M1a1";"1"
"M1a1a";"M1a1a";"0"
"M1a1a1";"M1a1a";"1"
"M1a1b";"M1a1b";"0"
"M1a1b1";"M1a1b";"1"
"M1a1b1a";"M1a1b";"2"
"M1a1b1b";"M1a1b";"2"
"M1a1b1b1";"M1a1b";"3"
"M1a1b1c";"M1a1b";"2"
"M1a1b2";"M1a1b";"1"
"M1a1c";"M1a1c";"0"
"M1a1d";"M1a1";"2"
"M1a1e";"M1a1";"1"
"M1a1e1";"M1a1";"2"
"M1a1e2";"M1a1e2";"0"
"M1a1f";"M1a1";"1"
"M1a1g";"M1a1";"1"
"M1a1h";"M1a1h";"0"
"M1a1i";"M1a1";"1"
"M1a2";"M1";"2"
"M1a2a";"M1a2a";"0"
"M1a2a*";"M1a2a";"1"
"M1a2b";"M1";"3"
"M1a2b*";"M1a2b*";"0"
"M1a3";"M1";"2"
"M1a3a";"M1";"3"
"M1a3b";"M1";"3"
"M1a3b*";"M1a3b*";"0"
"M1a3b1";"M1a2b*";"6"
"M1a3b2";"M1";"4"
"M1a4";"M1";"2"
"M1a4a";"M1";"3"
"M1a5";"M1a5";"0"
"M1a6";"M1";"2"
"M1a7";"M1";"2"
"M1a8";"M1";"2"
"M1a8a";"M1";"3"
"M1b";"M1";"1"
"M1b1";"M1";"2"
"M1b1a";"M1";"3"
"M1b1b";"M1";"3"
"M1b2";"M1b2";"0"
"M1b2*";"M1b2*";"0"
"M1b2a";"M1b2a";"0"
"M1b2b";"M1b2b";"0"
"M1b2c";"M1b2";"1"
"M1b2c*";"M1b2c*";"0"
"M2";"M2";"0"
"M20";"M20";"0"
"M20*";"M20*";"0"
"M21";"M";"1"
"M21a";"M21a";"0"
"M21b";"M21b";"0"
"M21b+210";"M21b";"1"
"M21b+210*";"M21b+210*";"0"
"M21b1";"M21b1";"0"
"M21b1a";"M21b1";"1"
"M21b1a*";"M21b1";"2"
"M21b2";"M21b2";"0"
"M22";"M";"1"
"M22a";"M";"2"
"M22b";"M";"2"
"M22b*";"M";"3"
"M23";"M23";"0"
"M23'75";"M";"1"
"M24";"M24";"0"
"M24'41";"M";"1"
"M24a";"M24";"1"
"M24b";"M24b";"0"
"M25";"M51a1a";"6"
"M26";"M";"1"
"M27";"M";"1"
"M27a";"M";"2"
"M27a1";"M";"3"
"M27a1a";"M";"4"
"M27a1a1";"M";"5"
"M27a1a2";"M";"5"
"M27a1b";"M";"4"
"M27a2";"M27a2";"0"
"M27a2a";"M27a2";"1"
"M27a2b";"M27a2";"1"
"M27a3";"M";"3"
"M27b";"M27b";"0"
"M27b1";"M27b1";"0"
"M27b2";"M27b2";"0"
"M27b2a";"M27b2";"1"
"M27b2a1";"M27b2a1";"0"
"M27b2b";"M27b2";"1"
"M27b2b1";"M27b2";"2"
"M27b2c";"M27b2";"1"
"M27c";"M27c";"0"
"M27c*1";"M27c*1";"0"
"M27c*2";"M27c";"1"
"M28";"M28";"0"
"M28a";"M28a";"0"
"M28a+204";"M28a";"1"
"M28a1";"M28a";"1"
"M28a2";"M28a";"2"
"M28a2*";"M28a";"3"
"M28a2a";"M28a";"3"
"M28a3";"M28a";"2"
"M28a4";"M28a4";"0"
"M28a5";"M28a";"1"
"M28a5a";"M28a";"2"
"M28a5b";"M28a";"2"
"M28a6";"M28a";"1"
"M28a6*";"M28a";"2"
"M28a6a";"M28a";"2"
"M28a7";"M28a";"1"
"M28a7a";"M28a";"2"
"M28a7b";"M28a";"2"
"M28b";"M28";"1"
"M28b*";"M28b*";"0"
"M28b1";"M28";"2"
"M29";"M29";"0"
"M29'Q";"M";"1"
"M29a";"M29";"1"
"M29b";"M29";"1"
"M29b1";"M29";"2"
"M2a";"M2a'b";"1"
"M2a'b";"M2a'b";"0"
"M2a1";"M2a'b";"2"
"M2a1*1";"M2a'b";"3"
"M2a1*2";"M2a1*2";"0"
"M2a1a";"M2a'b";"3"
"M2a1a+207";"M2a'b";"4"
"M2a1a+207*";"M2a'b";"5"
"M2a1a1";"M2a'b";"4"
"M2a1a1a";"M2a'b";"5"
"M2a1a1a1";"M2a'b";"6"
"M2a1a1b";"M2a'b";"5"
